round,revision,suite,benchmark,mean_ns
0,ecobytes,account_extension_storage,storage/equal_shared/32,1.719157025059297
0,ecobytes,account_extension_storage,storage/clone/32,7.2920158799715535
0,ecobytes,account_extension_storage,storage/construct_vec/32,26.230252507615376
0,ecobytes,account_extension_storage,storage/construct_slice/32,8.204201214370793
0,ecobytes,account_extension_storage,storage/equal_independent/32,1.3495442303773797
0,ecobytes,evm,EXTCODEHASH_50,2540.581605136865
0,ecobytes,evm,transact_1000tx_commit_inner_every_40,350104.89631657593
0,ecobytes,evm,transact_commit_1000txs,484171.1468522884
0,arc,account_extension,account/copy_without_code/4096,8657.534436396374
0,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,232925.71179957775
0,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,320702.49617645075
0,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,267931.6839474128
0,arc,account_extension,populated32/bal/replay/4,50.94444623393899
0,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,219618.42926888587
0,arc,account_extension,populated32/journal/warm_load/4096,62270.77393788896
0,arc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,209669.71721008414
0,arc,account_extension,populated32/journal/cold_load/4096,455383.7827922721
0,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,197590.23817542876
0,arc,account_extension,populated32/bal/replay/1,30.875517678812454
0,arc,account_extension,account/equal/empty,1.2054679924142477
0,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,174579.44751446
0,arc,account_extension,populated/bal_update/changed/32,24.871776597522118
0,arc,account_extension,populated32/bal/replay/0,17.382464198894294
0,arc,account_extension,populated/equal_independent/32,2.1091191365682707
0,arc,account_extension,populated32/bal/replay/16,27.602247114635286
0,arc,account_extension,account/clone/4096,8471.246789510782
0,arc,account_extension,populated32/account/copy_without_code/4096,36517.326166185456
0,arc,account_extension,populated32/account/clone/4096,34899.44029219709
0,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,153371.42051114337
0,arc,account_extension,populated/bal_update/unchanged/32,12.630201668869846
0,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,196662.8982283214
0,arc,account_extension,populated/clone/32,12.486349625412206
0,arc,account_extension_storage,storage/equal_shared/32,1.0674292455870424
0,arc,account_extension_storage,storage/clone/32,10.154343160808395
0,arc,account_extension_storage,storage/construct_vec/32,24.945829520301366
0,arc,account_extension_storage,storage/construct_slice/32,16.201676445770257
0,arc,account_extension_storage,storage/equal_independent/32,1.0141452502219186
0,arc,evm,EXTCODEHASH_50,2574.4750724235387
0,arc,evm,transact_1000tx_commit_inner_every_40,344778.8609749939
0,arc,evm,transact_commit_1000txs,449129.8672342654
1,bytes,account_extension,account/copy_without_code/4096,27100.11581551895
