round,revision,suite,benchmark,mean_ns
0,wrapped,account_extension_storage,storage/construct_vec/32,3.6346506517103023
0,wrapped,account_extension_storage,storage/construct_slice/32,6.667811758802975
0,wrapped,account_extension_storage,storage/equal_independent/32,0.9682868088695574
0,wrapped,account_extension_subcalls,subcall_1000_same_account/payload=0,174340.28260957066
0,wrapped,account_extension_subcalls,subcall_1000_nested/payload=0,333163.60245954036
0,wrapped,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,182578.89058681237
0,wrapped,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,182395.31141650633
0,wrapped,account_extension_subcalls,subcall_1000_same_account/payload=32,175021.73148648758
0,wrapped,account_extension_subcalls,subcall_1000_nested/payload=32,333783.9093223099
0,wrapped,evm,snailtracer,24095677.033333335
0,wrapped,evm,subcall_1000_transfer_1wei,195953.0404072323
0,wrapped,evm,EXTCODEHASH_50,2702.606911510518
0,wrapped,evm,transact_1000tx_commit_inner_every_40,355639.2774483867
0,wrapped,evm,subcall_1000_same_account,185918.08420669698
0,wrapped,evm,burntpix,66252254.56666667
0,wrapped,evm,transact_commit_1000txs,449928.3512440216
0,wrapped,evm,analysis,1963.7563731514208
0,wrapped,evm,subcall_1000_nested,362022.12345677783
0,thinarc,account_extension,account/copy_without_code/4096,6296.989985753088
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,229501.03491095325
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,304742.49711650255
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,256556.00668246584
0,thinarc,account_extension,populated32/bal/replay/4,52.80858570740292
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,212701.09155981027
0,thinarc,account_extension,populated32/journal/warm_load/4096,62269.63381853177
0,thinarc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,206749.15246763747
0,thinarc,account_extension,populated32/journal/cold_load/4096,462005.1395590509
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,195296.37172602644
0,thinarc,account_extension,populated32/bal/replay/1,30.513884168960185
0,thinarc,account_extension,account/equal/empty,1.1740915158447625
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,171397.23230785507
0,thinarc,account_extension,populated/bal_update/changed/32,26.46094104931596
0,thinarc,account_extension,populated32/bal/replay/0,17.018100059713642
0,thinarc,account_extension,populated/equal_independent/32,1.753189442597534
0,thinarc,account_extension,populated32/bal/replay/16,27.445974965477436
0,thinarc,account_extension,account/clone/4096,8260.356864558411
0,thinarc,account_extension,populated32/account/copy_without_code/4096,34128.13138061795
0,thinarc,account_extension,populated32/account/clone/4096,35191.50393598296
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,151379.30615251913
0,thinarc,account_extension,populated/bal_update/unchanged/32,12.725587394329688
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,186272.82291569895
0,thinarc,account_extension,populated/clone/32,12.334482550804918
0,thinarc,account_extension_storage,storage/equal_shared/32,0.45790190490062055
0,thinarc,account_extension_storage,storage/clone/32,7.593233292789351
0,thinarc,account_extension_storage,storage/construct_vec/32,24.483758228138957
0,thinarc,account_extension_storage,storage/construct_slice/32,8.173771348217729
0,thinarc,account_extension_storage,storage/equal_independent/32,1.0839045126810476
0,thinarc,account_extension_subcalls,subcall_1000_same_account/payload=0,194547.3799479168
0,thinarc,account_extension_subcalls,subcall_1000_nested/payload=0,365065.1977720366
0,thinarc,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,192644.91006694868
0,thinarc,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,192666.65322581952
0,thinarc,account_extension_subcalls,subcall_1000_same_account/payload=32,195363.56842878097
0,thinarc,account_extension_subcalls,subcall_1000_nested/payload=32,364910.51150069234
0,thinarc,evm,snailtracer,24699843.133333333
0,thinarc,evm,subcall_1000_transfer_1wei,189634.83603359936
0,thinarc,evm,EXTCODEHASH_50,2500.535565174611
0,thinarc,evm,transact_1000tx_commit_inner_every_40,342102.48684221465
0,thinarc,evm,subcall_1000_same_account,211001.4730270919
0,thinarc,evm,burntpix,66866851.333333336
0,thinarc,evm,transact_commit_1000txs,432326.9121847492
0,thinarc,evm,analysis,1993.1723025676467
0,thinarc,evm,subcall_1000_nested,382770.777285392
0,ecobytes,account_extension,account/copy_without_code/4096,6971.13111110217
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,242941.3276109309
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,331508.1411953439
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,276695.2184565175
0,ecobytes,account_extension,populated32/bal/replay/4,45.62376305110122
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,222503.98195787007
0,ecobytes,account_extension,populated32/journal/warm_load/4096,62750.38567075208
0,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,219493.8245222933
0,ecobytes,account_extension,populated32/journal/cold_load/4096,442056.03017732385
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,205968.92713488097
0,ecobytes,account_extension,populated32/bal/replay/1,28.773183125122994
0,ecobytes,account_extension,account/equal/empty,1.34013801360336
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,182321.30317437064
0,ecobytes,account_extension,populated/bal_update/changed/32,27.22506204880409
0,ecobytes,account_extension,populated32/bal/replay/0,17.67247412514214
0,ecobytes,account_extension,populated/equal_independent/32,1.787399525104799
0,ecobytes,account_extension,populated32/bal/replay/16,26.264982844696
0,ecobytes,account_extension,account/clone/4096,9496.916521704354
0,ecobytes,account_extension,populated32/account/copy_without_code/4096,33689.5989626516
0,ecobytes,account_extension,populated32/account/clone/4096,35321.10471069597
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,160638.88270105116
0,ecobytes,account_extension,populated/bal_update/unchanged/32,13.116032039898446
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,199407.36464751916
0,ecobytes,account_extension,populated/clone/32,12.539587931040483
0,ecobytes,account_extension_storage,storage/equal_shared/32,1.7235618062057363
0,ecobytes,account_extension_storage,storage/clone/32,7.289338475853432
0,ecobytes,account_extension_storage,storage/construct_vec/32,26.098124821153533
0,ecobytes,account_extension_storage,storage/construct_slice/32,8.149816980814752
0,ecobytes,account_extension_storage,storage/equal_independent/32,1.72911225843449
0,ecobytes,account_extension_subcalls,subcall_1000_same_account/payload=0,196349.26722588754
0,ecobytes,account_extension_subcalls,subcall_1000_nested/payload=0,368509.54155357723
0,ecobytes,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,196680.81035814265
0,ecobytes,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,196085.55828011688
0,ecobytes,account_extension_subcalls,subcall_1000_same_account/payload=32,198828.81170847456
0,ecobytes,account_extension_subcalls,subcall_1000_nested/payload=32,368217.2783772721
0,ecobytes,evm,snailtracer,23635326.233333334
0,ecobytes,evm,subcall_1000_transfer_1wei,198942.45397312482
0,ecobytes,evm,EXTCODEHASH_50,2494.6676671391574
0,ecobytes,evm,transact_1000tx_commit_inner_every_40,340123.6354873733
0,ecobytes,evm,subcall_1000_same_account,192619.3730733507
0,ecobytes,evm,burntpix,66830895.233333334
0,ecobytes,evm,transact_commit_1000txs,473029.94310411194
0,ecobytes,evm,analysis,1959.2461856346063
0,ecobytes,evm,subcall_1000_nested,374116.1607587352
0,arc,account_extension,account/copy_without_code/4096,8691.87390313292
0,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,231086.22456350757
0,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,321051.9827632537
0,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,266941.15108929
0,arc,account_extension,populated32/bal/replay/4,51.15081959659765
0,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,216573.98962187572
0,arc,account_extension,populated32/journal/warm_load/4096,62042.72166304353
0,arc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,208978.49418410333
0,arc,account_extension,populated32/journal/cold_load/4096,425283.2476512232
0,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,196945.76789651538
0,arc,account_extension,populated32/bal/replay/1,30.932134009091193
0,arc,account_extension,account/equal/empty,1.2110250397183497
0,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,171836.874428044
0,arc,account_extension,populated/bal_update/changed/32,23.888711387180493
0,arc,account_extension,populated32/bal/replay/0,17.41904707481802
0,arc,account_extension,populated/equal_independent/32,2.1099916124525797
0,arc,account_extension,populated32/bal/replay/16,27.84635539581814
0,arc,account_extension,account/clone/4096,8721.456221818053
0,arc,account_extension,populated32/account/copy_without_code/4096,36623.31958523517
0,arc,account_extension,populated32/account/clone/4096,35168.062967641206
0,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,151095.05934911373
0,arc,account_extension,populated/bal_update/unchanged/32,12.615894386981997
0,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,194196.07814453068
0,arc,account_extension,populated/clone/32,13.727009150311854
0,arc,account_extension_storage,storage/equal_shared/32,0.9705969786798163
0,arc,account_extension_storage,storage/clone/32,9.816348822955662
0,arc,account_extension_storage,storage/construct_vec/32,25.35612623402978
0,arc,account_extension_storage,storage/construct_slice/32,16.36721188426422
0,arc,account_extension_storage,storage/equal_independent/32,0.9713525573817191
0,arc,account_extension_subcalls,subcall_1000_same_account/payload=0,189325.2400603799
0,arc,account_extension_subcalls,subcall_1000_nested/payload=0,369952.15395476506
0,arc,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,190231.8630612382
0,arc,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,190908.39489689295
0,arc,account_extension_subcalls,subcall_1000_same_account/payload=32,188462.64971867736
0,arc,account_extension_subcalls,subcall_1000_nested/payload=32,368787.3895262536
0,arc,evm,snailtracer,24088152.333333332
0,arc,evm,subcall_1000_transfer_1wei,202128.64596041644
0,arc,evm,EXTCODEHASH_50,2545.022047776022
0,arc,evm,transact_1000tx_commit_inner_every_40,343600.5937316265
0,arc,evm,subcall_1000_same_account,190043.10272414054
0,arc,evm,burntpix,66177064.166666664
0,arc,evm,transact_commit_1000txs,447892.4916466282
0,arc,evm,analysis,2005.2948294475125
0,arc,evm,subcall_1000_nested,368936.8811312746
1,main,account_extension,account/copy_without_code/4096,5445.34487265218
1,main,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,200114.97744158376
1,main,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,281010.34458723175
1,main,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,239583.65503000337
1,main,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,192033.06948055926
1,main,account_extension,populated32/journal/warm_load/4096,61248.94603824354
1,main,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,200316.7448895674
1,main,account_extension,populated32/journal/cold_load/4096,379241.2158137274
1,main,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,174995.2460753929
1,main,account_extension,account/equal/empty,1.0853333418137636
1,main,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,157262.17831782743
1,main,account_extension,account/clone/4096,7588.106729130153
1,main,account_extension,populated32/account/copy_without_code/4096,5450.111056215906
1,main,account_extension,populated32/account/clone/4096,7050.799601693596
1,main,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,143392.7165225244
1,main,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,176391.45095660147
1,main,account_extension_subcalls,subcall_1000_same_account/payload=0,199391.42706909266
1,main,account_extension_subcalls,subcall_1000_nested/payload=0,374368.5722411706
1,main,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,198072.22478448314
1,main,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,197432.5821195399
1,main,account_extension_subcalls,subcall_1000_same_account/payload=32,200569.3401531171
1,main,account_extension_subcalls,subcall_1000_nested/payload=32,374307.17432776414
1,main,evm,snailtracer,23337601.033333335
1,main,evm,subcall_1000_transfer_1wei,191890.31220717743
1,main,evm,EXTCODEHASH_50,1968.3181164425193
1,main,evm,transact_1000tx_commit_inner_every_40,349373.18535478006
1,main,evm,subcall_1000_same_account,191722.86066225023
1,main,evm,burntpix,65332946.1
1,main,evm,transact_commit_1000txs,459939.9604562477
1,main,evm,analysis,1988.538707123644
1,main,evm,subcall_1000_nested,376968.48475768307
1,arc,account_extension,account/copy_without_code/4096,8670.000335783023
1,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,235428.48464603347
1,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,322378.29667013243
1,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,270004.43332250667
1,arc,account_extension,populated32/bal/replay/4,51.146559754769235
1,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,216673.49328342668
1,arc,account_extension,populated32/journal/warm_load/4096,62707.877612584525
1,arc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,209597.8624796706
1,arc,account_extension,populated32/journal/cold_load/4096,433473.32447134616
1,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,196106.30261894816
1,arc,account_extension,populated32/bal/replay/1,30.887361840338926
1,arc,account_extension,account/equal/empty,1.2297362724649403
1,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,172881.00595510646
1,arc,account_extension,populated/bal_update/changed/32,26.669239019305163
1,arc,account_extension,populated32/bal/replay/0,17.665438988796872
1,arc,account_extension,populated/equal_independent/32,2.11016027596413
1,arc,account_extension,populated32/bal/replay/16,30.345406419250427
1,arc,account_extension,account/clone/4096,8369.353025373395
1,arc,account_extension,populated32/account/copy_without_code/4096,36660.72498201567
1,arc,account_extension,populated32/account/clone/4096,34963.660624842836
1,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,151809.1198194369
1,arc,account_extension,populated/bal_update/unchanged/32,12.098923140085468
1,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,195045.59409485743
