round,revision,suite,benchmark,mean_ns
0,wrapped,account_extension,account/is_empty/empty,0.6989839710369619
0,wrapped,account_extension,populated32/bal/replay/16,32.23572798903137
0,wrapped,account_extension,execution/op_3f/distinct=false/empty=false,8136.092749522257
0,wrapped,account_extension,account/is_empty/funded,0.6018105777710824
0,wrapped,account_extension,journal/cold_load/64,5952.445551153157
0,wrapped,account_extension,account/clone/4096,30138.086605869663
0,wrapped,account_extension,populated32/account/copy_without_code/4096,63178.60737438938
0,wrapped,account_extension,execution/op_3f/distinct=true/empty=true,20288.488506804784
0,wrapped,account_extension,populated32/account/clone/4096,55685.24111103291
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,164359.7311950854
0,wrapped,account_extension,state/commit_merge_revert/update/hook=false,172824.57556350686
0,wrapped,account_extension,bal/replay/1,19.42741460478664
0,wrapped,account_extension,journal/transfer_revert/64,2841.190487642418
0,wrapped,account_extension,populated/bal_update/unchanged/32,14.019172509695451
0,wrapped,account_extension,account/hash/empty,17.729198333678617
0,wrapped,account_extension,execution/op_31/distinct=false/empty=false,7102.434532562975
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,199696.02345779294
0,wrapped,account_extension,journal/warm_load/64,774.3469841011008
0,wrapped,account_extension,bal/update_1024/changed=true,18242.703246524296
0,wrapped,account_extension,populated/clone/32,21.058901664040725
0,wrapped,account_extension,account/scan_balance/64,17.241258423193806
0,wrapped,account_extension,block/256/payload=0/bal=true/distinct=false/storage=true,209948.4100890009
0,thinarc,account_extension_storage,storage/equal_shared/32,0.4582867094105557
0,thinarc,account_extension_storage,storage/equal_shared/0,0.4263026102751134
0,thinarc,account_extension_storage,storage/construct_vec/0,1.5363759575518003
0,thinarc,account_extension_storage,storage/clone/32,7.574445827684495
0,thinarc,account_extension_storage,storage/construct_vec/32,24.283765263659667
0,thinarc,account_extension_storage,storage/construct_slice/32,8.154737486315373
0,thinarc,account_extension_storage,storage/construct_slice/0,0.4273190839485979
0,thinarc,account_extension_storage,storage/clone/0,0.33507813291087923
0,thinarc,account_extension_storage,storage/equal_independent/0,0.4267196770650701
0,thinarc,account_extension_storage,storage/equal_independent/32,1.0411156186057353
0,thinarc,evm,snailtracer,24461761.15
0,thinarc,evm,subcall_1000_transfer_1wei,186255.90873816021
0,thinarc,evm,EXTCODEHASH_50,2442.6892550336447
0,thinarc,evm,transact_1000tx_commit_inner_every_40,346507.9931869703
0,thinarc,evm,subcall_1000_same_account,189902.0018492917
0,thinarc,evm,burntpix,67672829.4
0,thinarc,evm,transact_commit_1000txs,435943.70956976805
0,thinarc,evm,analysis,2074.3933957032177
0,thinarc,evm,subcall_1000_nested,372521.93635399855
0,thinarc,account_extension,account/copy_without_code/4096,6286.505448190466
