suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
account_extension,execution/op_31/distinct=true/empty=true,base,3,28.71939624256006,23.947681845307088,41.412318193429186,23.947681845307088,41.412318193429186
account_extension,execution/op_3b/distinct=false/empty=false,main,3,-5.102573222503515,-7.962832993873892,-2.9784330820613714,-7.962832993873892,-2.9784330820613714
account_extension,execution/op_3b/distinct=false/empty=false,base,3,-6.205649462037311,-7.528165942935705,-6.018427259672643,-7.528165942935705,-6.018427259672643
account_extension,execution/op_3b/distinct=false/empty=true,main,3,-4.347705201520746,-6.9966298265459965,-4.1818019552082974,-6.9966298265459965,-4.1818019552082974
account_extension,execution/op_3b/distinct=false/empty=true,base,3,-6.842562294285415,-7.975941119484043,-6.548650751269047,-7.975941119484043,-6.548650751269047
account_extension,execution/op_3b/distinct=true/empty=false,main,3,18.234207670194902,14.829988712375153,18.769188491533974,14.829988712375153,18.769188491533974
account_extension,execution/op_3b/distinct=true/empty=false,base,3,16.662111291095115,13.634051603501462,17.520490111626508,13.634051603501462,17.520490111626508
account_extension,execution/op_3b/distinct=true/empty=true,main,3,2.1180329794583175,0.3139747750683597,11.65413206030259,0.3139747750683597,11.65413206030259
account_extension,execution/op_3b/distinct=true/empty=true,base,3,2.2914143531629794,1.1945555102472305,9.290938572743901,1.1945555102472305,9.290938572743901
account_extension,execution/op_3f/distinct=false/empty=false,main,3,79.00684067432846,78.82949271255086,99.62422755926572,78.82949271255086,99.62422755926572
account_extension,execution/op_3f/distinct=false/empty=false,base,3,79.86309133597173,79.74338745525363,97.41152221030175,79.74338745525363,97.41152221030175
account_extension,execution/op_3f/distinct=false/empty=true,main,3,81.24675708097496,80.8815653823984,99.86216063447453,80.8815653823984,99.86216063447453
account_extension,execution/op_3f/distinct=false/empty=true,base,3,81.89396478525059,81.28799434433549,98.74345674928924,81.28799434433549,98.74345674928924
account_extension,execution/op_3f/distinct=true/empty=false,main,3,38.36683923785134,37.49254232956438,46.13398689074513,37.49254232956438,46.13398689074513
account_extension,execution/op_3f/distinct=true/empty=false,base,3,38.7344663229789,38.44014406230316,46.32061796066331,38.44014406230316,46.32061796066331
account_extension,execution/op_3f/distinct=true/empty=true,main,3,24.91844308234017,22.454088274795446,41.105814031223844,22.454088274795446,41.105814031223844
account_extension,execution/op_3f/distinct=true/empty=true,base,3,26.602401203636926,25.051969700108923,36.207945276750394,25.051969700108923,36.207945276750394
account_extension,journal/cold_load/4096,main,3,18.083578584464366,9.990424197396974,18.196205267839982,9.990424197396974,18.196205267839982
account_extension,journal/cold_load/4096,base,3,19.461121842132066,15.33137048920874,24.436101808410783,15.33137048920874,24.436101808410783
account_extension,journal/cold_load/64,main,3,19.4487030631163,13.410299042825201,20.598844506731375,13.410299042825201,20.598844506731375
account_extension,journal/cold_load/64,base,3,20.543019159254207,19.31481891855322,27.181962446703388,19.31481891855322,27.181962446703388
account_extension,journal/transfer_revert/4096,main,3,-0.5632307760928379,-3.040859918433414,5.163689860904186,-3.040859918433414,5.163689860904186
